Hour/Generator No.,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106
521,590.48,656.09,595.82,254.25,233.39,141.25,346.55,40.44,349.59,59.46,33.98,410.39,364.43,443.78,286.34,213.01,337.27,100.89,212.46,286.34,33.98,313.83,426.03,269.42,399.4,390.63,352.63,242.31,370.87,21.07,39.42,15.46,12.74,164.16,150.98,364.79,192.68,15.97,17.67,133.13,191.71,161.53,21.07,70.82,164.3,63.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
522,599.54,666.16,332.17,214.96,197.33,119.42,193.2,44.26,194.9,65.09,37.2,228.79,369.86,317.24,290.61,152.27,241.1,85.3,239.25,290.61,37.2,237.42,304.55,273.44,285.52,217.78,196.59,183.31,206.76,23.06,43.15,16.92,13.95,91.52,153.23,203.37,145.77,17.48,19.34,95.17,137.05,115.47,23.06,79.75,185.02,71.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
523,609.19,676.87,414.83,400.01,367.21,222.23,241.28,172.52,243.39,253.7,144.97,285.72,483.6,175.06,379.97,84.03,133.05,158.73,293.28,379.97,144.97,195.59,168.06,357.52,157.56,271.97,245.51,151.01,258.21,89.88,168.17,65.96,54.36,114.29,200.35,253.98,120.08,68.14,75.39,52.52,75.63,63.72,89.88,97.76,226.8,87.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
524,616.4,684.89,686.58,535.39,491.48,297.44,399.34,202.7,402.84,298.08,170.33,472.9,497.03,361.85,390.52,173.69,275.01,212.46,318.39,390.52,170.33,150.56,347.38,367.45,325.67,450.13,406.34,116.24,427.36,105.61,197.59,77.5,63.88,189.16,205.91,420.36,92.43,80.06,88.57,108.56,156.32,131.71,105.61,106.13,246.22,95.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,620.55,689.5,842.34,602.91,553.46,334.95,489.93,172.52,494.23,253.71,144.97,580.18,461.96,523.06,362.97,251.07,397.53,239.25,324.64,362.97,144.97,182.19,502.14,341.52,470.75,552.25,498.53,140.66,524.31,89.88,168.17,65.96,54.37,232.07,191.38,515.72,111.85,68.14,75.39,156.92,225.96,190.39,89.88,108.21,251.05,97.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,620.89,689.88,889.49,696.14,639.04,386.74,517.36,354.54,521.9,521.38,297.93,612.66,382.44,541.79,300.49,260.06,411.76,276.24,330.8,300.49,297.93,182.19,520.12,282.73,487.61,583.16,526.43,140.66,553.66,184.72,345.6,135.56,111.72,245.06,158.44,544.59,111.85,140.03,154.93,162.54,234.05,197.21,184.72,110.27,255.82,99.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
527,557.5,621.84,841.82,709.05,651.29,384.67,465.75,455.12,475.39,681.58,378.65,561.23,275.34,543.53,213.23,252.76,408.49,269.3,312.47,213.6,380.56,243.18,520.84,200.37,488.09,529.85,477.02,183.37,507.42,228.74,448.44,165.89,135.84,216.99,107.19,502.05,144.82,173.3,191,153.56,226.4,188.71,229.64,96.58,239.95,85.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,602.8,671.91,874.58,805.18,738.72,443.95,497.28,515.31,504.16,765.29,430.37,594.47,330.1,565.33,257.54,268.09,428.3,313.82,319.53,257.75,431.23,397.87,542.54,242.18,508.3,563.65,507.5,303.36,536.5,262.44,503.96,191.1,156.96,231.74,133.03,528.76,240.32,198.51,219.37,165.42,240.86,201.82,262.93,102.51,245.97,91.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
529,616.18,685.48,894.66,803.28,737.15,444.91,517.73,533.08,522.57,785.96,447.06,614.52,260.91,571.19,204.32,272.71,433.5,316.66,311.03,204.37,447.15,423.91,548.27,192.15,513.85,584.51,527.05,326.16,554.83,275.5,519.59,201.4,165.63,243.15,106.46,545.59,258.78,208.34,230.62,169.49,245.28,206.18,275.6,101.82,240,91.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
530,612.79,681.97,896.22,736.37,675.73,407.58,518.57,532.96,523.38,785.75,446.86,615.69,339.56,571.56,266,272.77,433.73,289.94,310.8,266.08,446.94,441.35,548.63,250.2,514.16,585.63,527.91,339.47,555.74,275.18,519.39,201.11,165.4,243.23,138.9,546.36,269.28,208.09,230.32,169.45,245.32,206.17,275.3,101.6,239.79,91.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,609.48,678.35,896.87,759.7,697.15,420.52,519.01,521.07,523.81,768.26,436.86,616.23,443.69,571.5,347.71,272.67,433.65,299.14,315.21,347.81,436.94,466.13,548.57,327.07,514.09,586.16,528.35,358.54,556.2,268.95,507.8,196.52,161.61,243.33,181.87,546.79,284.37,203.36,225.09,169.34,245.23,206.07,269.07,102.97,243.17,92.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,603.93,672.18,897.34,736.27,675.62,407.49,519.17,472.49,524.01,697.08,396.06,616.48,397.12,571.86,311.15,272.86,433.94,289.84,309.01,311.25,396.17,464.74,548.92,292.68,514.43,586.36,528.53,357.43,556.43,243.78,460.53,178.1,146.41,243.4,162.63,547.04,283.49,184.31,204.01,169.47,245.39,206.21,243.9,100.91,238.37,90.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
533,584.86,650.57,897.88,788.24,723.33,436.56,519.51,409.63,524.41,604.42,343.41,616.61,170.64,571.46,133.43,272.84,433.71,310.68,273.39,133.46,343.54,409.31,548.52,125.42,514.09,586.47,528.87,314.84,556.79,211.43,399.39,154.42,126.88,243.97,69.05,547.61,249.76,159.81,176.93,169.56,245.37,206.26,211.55,89.27,210.88,80.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
534,529.96,588.84,897.94,725.82,666.3,403.24,522.27,251.4,526.85,369.71,211.26,618.48,251.19,571.1,197.37,274.13,434.03,288.03,266.27,197.37,211.26,258.71,548.25,185.7,513.99,588.7,531.43,199.75,558.92,130.98,245.07,96.13,79.22,247.39,104.07,549.76,158.84,99.29,109.86,171.33,246.71,207.88,130.98,88.76,205.91,79.88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
535,478.35,531.5,899.54,380.25,349.07,211.25,523.2,251.4,527.79,369.71,211.26,619.58,336.92,568.85,264.73,273.05,432.32,150.89,102.54,264.73,211.26,162.85,546.09,249.08,511.96,589.75,532.38,125.73,559.92,130.98,245.07,96.13,79.22,247.83,139.58,550.74,99.98,99.29,109.86,170.65,245.74,207.06,130.98,34.18,79.3,30.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
536,417.65,464.06,900.19,214.96,197.34,119.42,523.58,251.4,528.17,369.71,211.26,620.03,323.99,569.19,254.56,273.21,432.58,85.3,0,254.56,211.26,117.06,546.42,239.52,512.27,590.17,532.76,90.38,560.32,130.98,245.07,96.13,79.22,248.01,134.22,551.13,71.87,99.29,109.86,170.76,245.89,207.18,130.98,0,0,0,1.15,0,0,0.76,0,0,0,0,0,0,0.68,1.47,0.49,0,0.97,0.75,0.87,0,0.32,0.33,0.37,1.1,0,1.5,0.33,0.8,0.77,0.71,0,0.41,0.39,0.54,0,0,0.29
537,317.58,352.87,900.05,400.01,367.21,222.23,523.5,306.54,528.09,450.8,257.6,619.93,483.6,572.67,379.97,274.88,435.23,158.73,10.43,379.97,257.6,160.35,549.76,357.52,515.4,590.08,532.68,123.8,560.23,159.71,298.82,117.21,96.6,247.97,200.35,551.05,98.45,121.07,133.95,171.8,247.39,208.45,159.71,3.48,8.07,3.13,24.07,4.33,3.41,16.06,4.09,3.69,4.18,3.06,3.36,2.75,3.85,10.95,2.78,3.99,20.33,15.79,18.18,1.85,6.69,6.95,7.75,23.01,4.18,11.24,3.24,4.53,4.35,4.03,3.84,2.31,2.19,3.07,3.36,2.58,6.1
538,308.07,342.3,896.26,528.27,484.95,293.48,521.3,147.57,525.87,217.02,124.01,617.32,449.73,572.8,353.36,274.94,435.32,209.63,13.31,353.36,124.01,324.23,549.88,332.48,515.52,587.6,530.44,250.34,557.88,76.89,143.85,56.42,46.5,246.93,186.31,548.73,199.06,58.28,64.49,171.84,247.45,208.5,76.89,4.44,10.3,3.99,74.77,22,17.31,49.88,20.77,18.78,21.26,15.57,17.07,13.96,11.09,25.02,6.05,20.28,63.15,49.05,56.47,9.39,20.77,21.6,24.07,71.48,21.26,25.68,8.82,13.06,12.53,11.62,19.52,5.02,4.76,6.69,17.07,13.09,18.94
539,537.32,597.02,896.14,523.5,480.57,290.83,521.22,0,525.8,0,0,617.24,309.2,568.85,242.94,273.05,432.32,207.74,10.43,242.94,0,336.82,546.09,228.59,511.96,587.52,530.37,260.06,557.8,0,0,0,0,246.9,128.1,548.66,206.79,0,0,170.65,245.74,207.06,0,3.48,8.07,3.13,109.29,52.05,40.97,72.9,49.15,44.45,50.31,36.85,40.39,33.04,28.82,29.23,13.97,47.99,92.3,71.7,82.54,22.22,30.37,31.57,35.18,104.47,50.31,30,16.63,33.94,32.55,30.2,46.19,11.58,10.99,15.44,40.39,30.98,27.69
540,601.94,668.83,897.94,535.39,491.48,297.44,522.27,0,526.85,0,0,618.48,309.2,569.19,242.94,273.21,432.58,212.46,26.37,242.94,0,324.23,546.42,228.59,512.27,588.7,531.43,250.34,558.92,0,0,0,0,247.39,128.1,549.76,199.06,0,0,170.76,245.89,207.18,0,8.79,20.4,7.91,123.3,85.34,67.18,82.25,80.59,72.88,82.49,60.42,66.23,54.18,62.39,35.58,33.88,78.69,104.13,80.89,93.12,36.44,34.26,35.62,39.69,117.87,82.49,36.52,30.02,73.47,70.48,65.38,75.73,28.09,26.66,37.45,66.23,50.8,31.24
541,598.24,664.71,899.54,602.91,553.46,334.95,523.2,0,527.79,0,0,619.58,309.2,572.67,242.95,274.88,435.23,239.25,68.22,242.95,0,354.72,549.76,228.59,515.4,589.75,532.38,273.88,559.92,0,0,0,0,247.83,128.1,550.74,217.78,0,0,171.8,247.39,208.45,0,22.74,52.76,20.47,115.28,101.81,80.14,76.9,96.14,86.94,98.41,72.07,79,64.64,83.06,51.51,47.57,93.87,97.36,75.63,87.06,43.47,32.03,33.3,37.11,110.2,98.41,52.87,46.43,97.81,93.83,87.04,90.34,39.44,37.43,52.59,79,60.61,29.21
542,590.48,656.09,898.69,643.38,590.62,357.43,522.71,21.38,527.29,31.44,17.97,618.99,369.86,573.68,290.61,275.37,436,255.31,127.11,290.61,17.97,313.83,550.74,273.44,516.31,589.19,531.88,242.31,559.39,11.14,20.84,8.17,6.74,247.6,153.23,550.22,192.68,8.44,9.34,172.1,247.83,208.82,11.14,42.37,98.29,38.13,93.11,81.5,64.15,62.11,76.96,69.59,78.77,57.69,63.24,51.74,61.26,56.2,38.02,75.14,78.64,61.09,70.32,34.8,25.87,26.9,29.97,89.01,78.77,57.69,67.53,72.14,69.2,64.19,72.32,31.52,29.92,42.03,63.24,48.51,23.59
543,577.86,642.07,896.44,602.9,553.46,334.95,521.4,31.43,525.97,46.22,26.41,617.45,408.71,573.68,321.13,275.37,436,239.25,113.61,321.13,26.41,216.28,550.74,302.16,516.31,587.72,530.55,166.99,557.99,16.37,30.63,12.02,9.9,246.98,169.32,548.84,132.79,12.41,13.73,172.1,247.83,208.82,16.37,37.87,87.86,34.08,63.56,49.64,39.08,42.4,46.88,42.39,47.98,35.14,38.52,31.52,29.04,36.65,20.02,45.77,53.68,41.7,48,21.2,17.66,18.36,20.46,60.76,47.98,37.62,65.63,34.2,32.81,30.44,44.05,16.6,15.75,22.13,38.52,29.55,16.1
544,545.8,606.44,894.34,574.54,527.42,319.19,520.18,58.44,524.74,85.94,49.11,616,342.45,573.14,269.07,275.11,435.59,227.99,148.95,269.07,49.11,127.63,550.22,253.17,515.83,586.34,529.3,98.54,556.68,30.45,56.97,22.34,18.42,246.4,141.87,547.55,78.36,23.08,25.54,171.94,247.6,208.62,30.45,49.65,115.18,44.68,24.2,21.64,17.03,16.14,20.43,18.48,20.91,15.32,16.79,13.74,11.31,12.22,6.55,19.95,20.44,15.88,18.28,9.24,6.72,6.99,7.79,23.13,20.91,12.54,25.67,13.32,12.78,11.86,19.2,5.43,5.15,7.24,16.79,12.88,6.13
545,582.53,647.25,883,320.31,294.04,177.95,513.58,80.59,518.09,118.51,67.72,608.19,309.2,571.71,242.94,274.42,434.5,127.11,234.99,242.94,67.72,32.91,548.84,228.59,514.54,578.91,522.59,25.41,549.62,41.99,78.55,30.81,25.39,243.28,128.1,540.61,20.2,31.83,35.21,171.51,246.98,208.1,41.99,78.33,181.73,70.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
546,591.18,656.87,867.24,254.25,233.39,141.25,504.42,98.93,508.84,145.48,83.13,597.34,152.45,570.37,119.78,273.78,433.48,100.89,180.49,119.78,83.13,56.14,547.55,112.7,513.33,568.57,513.27,43.35,539.81,51.54,96.43,37.82,31.17,238.93,63.16,530.96,34.47,39.07,43.23,171.11,246.4,207.61,51.54,60.16,139.58,54.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
547,566.92,629.91,775.42,164.13,150.67,91.19,451.01,58.44,454.97,85.94,49.11,534.09,139.49,560.96,109.6,269.26,426.33,65.13,141.22,109.6,49.11,230.34,538.52,103.12,504.87,508.38,458.92,177.85,482.66,30.45,56.97,22.34,18.42,213.64,57.79,474.75,141.42,23.08,25.54,168.29,242.34,204.19,30.45,47.07,109.21,42.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
548,596.86,663.17,567.38,123.06,112.97,68.37,330.01,58.44,332.9,85.94,49.11,390.8,220.33,486.25,173.11,233.4,369.55,48.83,136.46,173.11,49.11,84.97,466.8,162.89,437.62,371.98,335.8,65.6,353.17,30.45,56.97,22.34,18.42,156.32,91.28,347.38,52.17,23.08,25.54,145.87,210.06,176.99,30.45,45.49,105.53,40.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
549,575.33,639.26,790.77,100.73,92.47,55.96,459.94,58.44,463.97,85.94,49.11,544.66,254.72,276.07,200.14,132.51,209.82,39.97,92.89,200.14,49.11,133.14,265.03,188.31,248.47,518.44,468.01,102.8,492.21,30.45,56.97,22.34,18.42,217.87,105.53,484.15,81.74,23.08,25.54,82.82,119.26,100.49,30.45,30.96,71.84,27.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
550,605.06,672.29,667.21,164.13,150.67,91.19,388.07,58.44,391.48,85.94,49.11,459.56,220.33,390.21,173.11,187.3,296.56,65.13,118.03,173.11,49.11,133.14,374.6,162.88,351.19,437.43,394.88,102.8,415.31,30.45,56.97,22.34,18.42,183.82,91.28,408.5,81.74,23.08,25.54,117.06,168.57,142.04,30.45,39.34,91.28,35.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
551,611.14,679.04,471.69,88.18,80.94,48.99,274.35,109.25,276.76,160.66,91.81,324.89,281.67,494.53,221.31,237.37,375.84,34.99,150.89,221.31,91.81,150.56,474.75,208.23,445.08,309.25,279.17,116.24,293.61,56.92,106.5,41.77,34.43,129.96,116.69,288.79,92.43,43.15,47.74,148.36,213.64,180.01,56.92,50.3,116.69,45.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,614.92,683.25,414.83,77.84,71.45,43.24,241.28,251.4,243.39,369.71,211.26,285.72,127.35,426.78,100.06,204.86,324.36,30.89,141.22,100.06,211.26,162.85,409.71,94.15,384.11,271.97,245.51,125.73,258.21,130.98,245.07,96.12,79.22,114.29,52.76,253.98,99.98,99.29,109.86,128.03,184.37,155.35,130.98,47.07,109.21,42.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
553,616.51,685.01,471.69,254.24,233.39,141.25,274.35,202.7,276.76,298.08,170.33,324.89,49.23,292.58,38.68,140.44,222.36,100.89,136.46,38.68,170.33,150.56,280.87,36.39,263.32,309.25,279.17,116.24,293.6,105.61,197.59,77.5,63.87,129.96,20.39,288.79,92.43,80.06,88.57,87.77,126.39,106.5,105.61,45.48,105.53,40.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
554,613.26,681.4,263.66,214.96,197.33,119.42,153.35,132.27,154.7,194.51,111.15,181.6,110.65,282.67,86.94,135.68,214.83,85.3,178.52,86.94,111.15,182.19,271.37,81.81,254.41,172.86,156.04,140.66,164.12,68.91,128.93,50.57,41.68,72.64,45.84,161.43,111.85,52.24,57.8,84.8,122.11,102.89,68.91,59.51,138.05,53.55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,581.18,645.75,222.93,254.25,233.39,141.25,129.66,223.42,130.8,328.56,187.75,153.55,196.07,451.74,154.06,216.84,343.32,100.89,298.13,154.06,187.75,202.42,433.67,144.95,406.57,146.15,131.94,156.29,138.76,116.4,217.79,85.42,70.4,61.42,81.23,136.49,124.28,88.24,97.63,135.52,195.15,164.43,116.4,99.38,230.55,89.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,582.53,647.25,263.66,164.13,150.67,91.19,153.35,390.88,154.7,574.83,328.47,181.6,296.3,433.01,232.81,207.85,329.09,65.13,249.08,232.81,328.47,90.77,415.69,219.05,389.71,172.86,156.04,70.09,164.12,203.65,381.03,149.46,123.18,72.64,122.75,161.43,55.73,154.38,170.81,129.9,187.06,157.62,203.65,83.03,192.62,74.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,614.54,682.83,127.62,214.96,197.34,119.42,74.23,342.12,74.88,503.12,287.5,87.9,396.58,527.24,311.6,253.08,400.7,85.3,158.73,311.6,287.5,24.57,506.15,293.19,474.52,83.67,75.53,18.97,79.44,178.25,333.5,130.81,107.81,35.16,164.3,78.14,15.08,135.12,149.5,158.17,227.77,191.92,178.25,52.91,122.76,47.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
558,609.19,676.88,38.85,400.01,367.21,222.23,22.6,202.7,22.79,298.08,170.33,26.76,364.43,570.37,286.34,273.78,433.48,158.74,212.46,286.34,170.33,70,547.55,269.42,513.33,25.47,22.99,54.04,24.18,105.61,197.59,77.5,63.88,10.7,150.98,23.79,42.97,80.06,88.57,171.11,246.4,207.61,105.61,70.82,164.3,63.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
559,614.38,682.65,0,454.85,417.55,252.69,0,132.27,0,194.51,111.15,0,281.67,574.49,221.31,275.75,436.61,180.5,195.23,221.31,111.15,29.55,551.51,208.23,517.04,0,0,22.82,0,68.91,128.93,50.57,41.68,0,116.69,0,18.14,52.24,57.8,172.35,248.18,209.11,68.91,65.08,150.98,58.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
560,618.5,687.22,0,320.31,294.04,177.95,0,172.52,0,253.71,144.97,0,351.65,574.85,276.29,275.93,436.88,127.11,198.14,276.29,144.97,13.68,551.85,259.97,517.36,0,0,10.56,0,89.88,168.17,65.96,54.37,0,145.68,0,8.4,68.14,75.39,172.45,248.33,209.24,89.88,66.05,153.23,59.44,3.44,1.08,0.85,2.29,1.02,0.92,1.05,0.77,0.84,0.69,3.17,11.14,0.33,1,2.9,2.26,2.6,0.46,0.96,0.99,1.11,3.29,1.05,11.44,6.7,3.73,3.58,3.32,0.96,0.27,0.26,0.36,0.84,0.64,0.87
561,615.62,684.02,42.41,320.31,294.04,177.95,24.67,354.54,24.88,521.38,297.93,29.21,346.14,574.78,271.96,275.89,436.83,127.11,234.99,271.96,297.93,24.57,551.79,255.89,517.3,27.81,25.1,18.97,26.4,184.72,345.6,135.56,111.72,11.68,143.4,25.97,15.08,140.03,154.92,172.43,248.3,209.22,184.72,78.33,181.73,70.5,14.52,14.06,11.07,9.69,13.28,12.01,13.59,9.96,10.91,8.93,17.73,48.19,16.26,12.97,12.26,9.53,10.97,6,4.03,4.19,4.67,13.88,13.59,49.46,28.91,20.88,20.03,18.58,12.48,13.48,12.79,17.97,10.91,8.37,3.68
562,607.68,675.2,140.73,400.01,367.21,222.23,81.85,413.1,82.57,607.5,347.14,96.93,110.65,573.44,86.94,275.25,435.81,158.73,195.23,86.94,347.14,138.8,550.5,81.81,516.09,92.26,83.29,107.17,87.6,215.23,402.69,157.95,130.18,38.77,45.84,86.16,85.22,163.16,180.51,172.03,247.72,208.73,215.23,65.08,150.98,58.57,55.92,39.91,31.41,37.3,37.68,34.08,38.57,28.25,30.97,25.34,55.82,99.51,56.95,36.8,47.23,36.69,42.23,17.04,15.54,16.15,18,53.45,38.57,102.14,47.32,65.74,63.06,58.5,35.41,47.22,44.82,62.96,30.97,23.76,14.17
563,610.53,678.36,492.3,602.9,553.46,334.95,286.34,306.54,288.85,450.8,257.6,339.09,220.33,573.25,173.11,275.16,435.67,239.25,165.64,173.11,257.6,237.42,550.32,162.88,515.92,322.76,291.36,183.31,306.43,159.71,298.82,117.21,96.6,135.63,91.28,301.41,145.77,121.07,133.95,171.97,247.64,208.66,159.71,55.21,128.1,49.69,126.49,49.04,38.6,84.38,46.31,41.88,47.4,34.72,38.06,31.14,106.44,114.36,79.27,45.22,106.82,82.98,95.52,20.94,35.14,36.54,40.72,120.91,47.4,117.39,62.06,125.35,120.25,111.55,43.52,65.72,62.37,87.62,38.06,29.19,32.05
564,607.68,675.2,667.21,739.07,678.46,410.59,388.07,428.59,391.48,630.28,360.16,459.56,396.58,573.44,311.6,275.25,435.81,293.28,212.46,311.6,360.16,284,550.5,293.19,516.09,437.43,394.88,219.28,415.31,223.3,417.78,163.87,135.06,183.82,164.3,408.5,174.37,169.27,187.28,172.03,247.72,208.73,223.3,70.82,164.3,63.74,155.78,63.71,50.15,103.92,60.16,54.4,61.58,45.1,49.44,40.45,104.86,87.09,64.48,58.74,131.57,102.2,117.65,27.2,43.28,45,50.15,148.92,61.58,89.39,94.65,123.49,118.46,109.89,56.53,53.46,50.74,71.28,49.44,37.92,39.47
565,616.12,684.57,555.22,762.53,700,423.63,322.93,475.92,325.77,699.88,399.93,382.42,560.76,569.93,440.6,273.57,433.15,302.59,240.93,440.6,399.93,313.83,547.13,414.56,512.94,364.01,328.6,242.31,345.59,247.96,463.92,181.97,149.97,152.97,232.32,339.93,192.68,187.97,207.96,170.98,246.21,207.45,247.96,80.31,186.32,72.28,158.2,96.52,75.98,105.53,91.15,82.43,93.3,68.33,74.9,61.28,50.32,87.19,36.93,89,133.61,103.79,119.48,41.21,43.96,45.7,50.93,151.23,93.3,89.49,99,59.26,56.84,52.73,85.65,30.62,29.06,40.83,74.9,57.46,40.08
566,618.92,687.69,320.22,696.13,639.04,386.74,186.25,510.64,187.88,750.93,429.11,220.56,617.49,562.17,485.17,269.84,427.25,276.24,150.89,485.17,429.11,195.59,539.68,456.5,505.95,209.94,189.52,151.01,199.32,266.05,497.76,195.24,160.91,88.22,255.82,196.05,120.08,201.68,223.13,168.65,242.86,204.63,266.05,50.3,116.69,45.27,122.54,78.37,61.69,81.74,74.01,66.93,75.75,55.48,60.82,49.76,30.33,77.32,17.08,72.26,103.49,80.39,92.54,33.46,34.05,35.4,39.45,117.14,75.75,79.36,70.2,35.71,34.26,31.78,69.54,14.16,13.44,18.87,60.82,46.65,31.05
567,615.28,683.64,104.46,696.13,639.04,386.74,60.76,536.07,61.29,788.34,450.48,71.95,609.9,567.7,479.21,272.5,431.45,276.24,127.11,479.21,450.48,117.06,545,450.89,510.93,68.49,61.82,90.38,65.02,279.3,522.55,204.97,168.93,28.78,252.67,63.96,71.87,211.72,234.25,170.31,245.25,206.64,279.3,42.37,98.3,38.13,51.46,51.45,40.49,34.33,48.58,43.93,49.73,36.42,39.92,32.66,39.83,66.08,14.02,47.44,43.46,33.76,38.86,21.97,14.3,14.86,16.57,49.19,49.73,67.82,31.59,46.91,45,41.74,45.65,11.62,11.03,15.5,39.92,30.63,13.04
568,551.29,612.54,127.62,643.38,590.62,357.43,74.23,539.79,74.88,793.8,453.6,87.9,515.65,562.17,405.16,269.84,427.25,255.31,100.89,405.16,453.6,70,539.68,381.22,505.95,83.67,75.53,54.04,79.44,281.23,526.18,206.39,170.1,35.16,213.63,78.14,42.97,213.19,235.87,168.65,242.86,204.63,281.23,33.63,78.02,30.27,17.83,36.66,28.86,11.9,34.62,31.31,35.44,25.95,28.45,23.28,23.01,22.97,9.27,33.8,15.06,11.7,13.47,15.65,4.95,5.15,5.74,17.05,35.44,23.58,3.35,27.1,25.99,24.11,32.53,7.69,7.3,10.25,28.45,21.82,4.52
569,478.35,531.5,53.88,454.85,417.55,252.69,31.34,541.57,31.61,796.42,455.1,37.11,497.03,565.85,390.52,271.61,430.04,180.49,56.51,390.52,455.1,29.55,543.21,367.45,509.26,35.32,31.89,22.82,33.54,282.16,527.91,207.07,170.66,14.84,205.91,32.99,18.14,213.9,236.65,169.75,244.45,205.97,282.16,18.84,43.7,16.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
